기준년월,광역지자체,방문자 구분,방문자 수
20240301,대구광역시,현지인방문자(a),1097702.0
20240301,대구광역시,외지인방문자(b),349265.0
20240301,대구광역시,외국인방문자(c),1432.0
20240302,대구광역시,현지인방문자(a),1107396.0
20240302,대구광역시,외지인방문자(b),389084.0
20240302,대구광역시,외국인방문자(c),1324.0
20240303,대구광역시,현지인방문자(a),1093138.0
20240303,대구광역시,외지인방문자(b),321216.0
20240303,대구광역시,외국인방문자(c),1294.0
20240304,대구광역시,현지인방문자(a),1207350.0
20240304,대구광역시,외지인방문자(b),237853.0
20240304,대구광역시,외국인방문자(c),1251.0
20240305,대구광역시,현지인방문자(a),1177330.0
20240305,대구광역시,외지인방문자(b),234773.0
20240305,대구광역시,외국인방문자(c),1379.0
20240306,대구광역시,현지인방문자(a),1204816.0
20240306,대구광역시,외지인방문자(b),242410.0
20240306,대구광역시,외국인방문자(c),1421.0
20240307,대구광역시,현지인방문자(a),1199300.0
20240307,대구광역시,외지인방문자(b),249291.0
20240307,대구광역시,외국인방문자(c),1478.0
20240308,대구광역시,현지인방문자(a),1215515.0
20240308,대구광역시,외지인방문자(b),284389.0
20240308,대구광역시,외국인방문자(c),1573.0
20240309,대구광역시,현지인방문자(a),1159914.0
20240309,대구광역시,외지인방문자(b),383722.0
20240309,대구광역시,외국인방문자(c),1612.0
20240310,대구광역시,현지인방문자(a),1120570.0
20240310,대구광역시,외지인방문자(b),332020.0
20240310,대구광역시,외국인방문자(c),1413.0
20240311,대구광역시,현지인방문자(a),1201277.0
20240311,대구광역시,외지인방문자(b),255322.0
20240311,대구광역시,외국인방문자(c),1461.0
20240312,대구광역시,현지인방문자(a),1201526.0
20240312,대구광역시,외지인방문자(b),259550.0
20240312,대구광역시,외국인방문자(c),1657.0
20240313,대구광역시,현지인방문자(a),1218886.0
20240313,대구광역시,외지인방문자(b),267298.0
20240313,대구광역시,외국인방문자(c),1954.0
20240314,대구광역시,현지인방문자(a),1209338.0
20240314,대구광역시,외지인방문자(b),273836.0
20240314,대구광역시,외국인방문자(c),1989.0
20240315,대구광역시,현지인방문자(a),1229918.0
20240315,대구광역시,외지인방문자(b),310838.0
20240315,대구광역시,외국인방문자(c),1788.0
20240316,대구광역시,현지인방문자(a),1158521.0
20240316,대구광역시,외지인방문자(b),411680.0
20240316,대구광역시,외국인방문자(c),1505.0
20240317,대구광역시,현지인방문자(a),1112268.0
20240317,대구광역시,외지인방문자(b),351564.0
20240317,대구광역시,외국인방문자(c),1401.0
20240318,대구광역시,현지인방문자(a),1206860.0
20240318,대구광역시,외지인방문자(b),275772.0
20240318,대구광역시,외국인방문자(c),1407.0
20240319,대구광역시,현지인방문자(a),1193409.0
20240319,대구광역시,외지인방문자(b),274246.0
20240319,대구광역시,외국인방문자(c),1544.0
20240320,대구광역시,현지인방문자(a),1204990.0
20240320,대구광역시,외지인방문자(b),279402.0
20240320,대구광역시,외국인방문자(c),1804.0
20240321,대구광역시,현지인방문자(a),1204430.0
20240321,대구광역시,외지인방문자(b),285208.0
20240321,대구광역시,외국인방문자(c),2031.0
20240322,대구광역시,현지인방문자(a),1204780.0
20240322,대구광역시,외지인방문자(b),316592.0
20240322,대구광역시,외국인방문자(c),2060.0
20240323,대구광역시,현지인방문자(a),1156197.0
20240323,대구광역시,외지인방문자(b),423392.0
20240323,대구광역시,외국인방문자(c),2023.0
20240324,대구광역시,현지인방문자(a),1095748.0
20240324,대구광역시,외지인방문자(b),366580.0
20240324,대구광역시,외국인방문자(c),2129.0
20240325,대구광역시,현지인방문자(a),1184071.0
20240325,대구광역시,외지인방문자(b),283188.0
20240325,대구광역시,외국인방문자(c),1691.0
20240326,대구광역시,현지인방문자(a),1192555.0
20240326,대구광역시,외지인방문자(b),289219.0
20240326,대구광역시,외국인방문자(c),2261.0
20240327,대구광역시,현지인방문자(a),1217430.0
20240327,대구광역시,외지인방문자(b),300128.0
20240327,대구광역시,외국인방문자(c),2420.0
20240328,대구광역시,현지인방문자(a),1178300.0
20240328,대구광역시,외지인방문자(b),294413.0
20240328,대구광역시,외국인방문자(c),2564.0
20240329,대구광역시,현지인방문자(a),1222316.0
20240329,대구광역시,외지인방문자(b),345706.0
20240329,대구광역시,외국인방문자(c),2617.0
20240330,대구광역시,현지인방문자(a),1144112.0
20240330,대구광역시,외지인방문자(b),448976.0
20240330,대구광역시,외국인방문자(c),2238.0
20240331,대구광역시,현지인방문자(a),1116437.0
20240331,대구광역시,외지인방문자(b),404050.0
20240331,대구광역시,외국인방문자(c),2127.0
20240301,대구광역시,외부방문자(b+c),350697.0
20240302,대구광역시,외부방문자(b+c),390408.0
20240303,대구광역시,외부방문자(b+c),322510.0
20240304,대구광역시,외부방문자(b+c),239104.0
20240305,대구광역시,외부방문자(b+c),236152.0
20240306,대구광역시,외부방문자(b+c),243831.0
20240307,대구광역시,외부방문자(b+c),250769.0
20240308,대구광역시,외부방문자(b+c),285962.0
20240309,대구광역시,외부방문자(b+c),385334.0
20240310,대구광역시,외부방문자(b+c),333433.0
20240311,대구광역시,외부방문자(b+c),256782.0
20240312,대구광역시,외부방문자(b+c),261207.0
20240313,대구광역시,외부방문자(b+c),269253.0
20240314,대구광역시,외부방문자(b+c),275825.0
20240315,대구광역시,외부방문자(b+c),312626.0
20240316,대구광역시,외부방문자(b+c),413185.0
20240317,대구광역시,외부방문자(b+c),352966.0
20240318,대구광역시,외부방문자(b+c),277179.0
20240319,대구광역시,외부방문자(b+c),275790.0
20240320,대구광역시,외부방문자(b+c),281205.0
20240321,대구광역시,외부방문자(b+c),287239.0
20240322,대구광역시,외부방문자(b+c),318652.0
20240323,대구광역시,외부방문자(b+c),425414.0
20240324,대구광역시,외부방문자(b+c),368708.0
20240325,대구광역시,외부방문자(b+c),284879.0
20240326,대구광역시,외부방문자(b+c),291480.0
20240327,대구광역시,외부방문자(b+c),302548.0
20240328,대구광역시,외부방문자(b+c),296977.0
20240329,대구광역시,외부방문자(b+c),348323.0
20240330,대구광역시,외부방문자(b+c),451214.0
20240331,대구광역시,외부방문자(b+c),406178.0
20240301,대구광역시,전체방문자(a+b+c),1448399.0
20240302,대구광역시,전체방문자(a+b+c),1497805.0
20240303,대구광역시,전체방문자(a+b+c),1415648.0
20240304,대구광역시,전체방문자(a+b+c),1446453.0
20240305,대구광역시,전체방문자(a+b+c),1413482.0
20240306,대구광역시,전체방문자(a+b+c),1448647.0
20240307,대구광역시,전체방문자(a+b+c),1450069.0
20240308,대구광역시,전체방문자(a+b+c),1501478.0
20240309,대구광역시,전체방문자(a+b+c),1545248.0
20240310,대구광역시,전체방문자(a+b+c),1454004.0
20240311,대구광역시,전체방문자(a+b+c),1458059.0
20240312,대구광역시,전체방문자(a+b+c),1462732.0
